日期,600519.SH,601398.SH,513310.SH,588080.SH,510720.SH,510050.SH,510300.SH,000858.SZ,002563.SZ,600438.SH
2026-01-06,0.0014095371669005097,-0.002557544757033292,0.056529516994633155,0.018881118881118875,0.009374999999999911,0.01921865154379332,0.015483071841453144,0.002502316960148354,0.01109057301293892,0.02273803884414982
2026-01-07,-0.003256279717929189,-0.0064102564102563875,0.05858449034879776,0.009608785175017065,0.009287925696594534,-0.004636785162287382,-0.0036592803415328445,-0.006009059813256945,-0.009140767824497242,0.0027790643816580918
2026-01-08,-0.007770346223021529,-0.007741935483870921,-0.036788227767114434,0.008157715839564927,-0.0010224948875255935,-0.006832298136645987,-0.007753519689859045,-0.005766369047618958,-0.0073800738007380184,0.00046189376443428465
2026-01-09,0.004814841039439077,0.002600780234070177,-0.01129192959149794,0.01483479433580559,0.0020470829068577334,0.0034396497811133298,0.004523956405510843,0.0022450888681009307,0.0074349442379182396,-0.038319482917820946
2026-01-12,0.0029102952575577046,0.0038910505836575737,0.03056768558951961,0.02392026578073092,0.0010214504596526286,0.002804612028669329,0.005731832139201698,0.013160350942691856,0.012915129151291671,0.02112337974075862
2026-01-13,-0.008593129711993108,0.009043927648578753,-0.021838331160365154,-0.027255029201816883,-0.0071428571428571175,-0.0012430080795524656,-0.0034602076124568004,-0.00506678949792716,-0.00910746812386154,-0.03855195110484255
2026-01-14,-0.009206236711552074,-0.015364916773367376,-0.003332222592469125,0.020680453635757212,-0.007194244604316502,-0.00840074673304303,-0.006127450980392246,-0.008888888888888835,-0.003676470588235392,0.005867970660146771
2026-01-15,-0.006523558486706049,-0.0013003901170351995,0.021731862253426826,-0.005228758169934622,-0.006211180124223614,-0.0021964229683086867,0.0018495684340320562,-0.00887518684603894,-0.005535055350553542,-0.0267379679144385
2026-01-16,-0.004960796031363235,-0.00911458333333326,0.033704188481675335,0.013140604467805517,-0.01041666666666663,-0.0062893081761006275,-0.0032820512820512793,-0.008766141954943962,-0.0037105751391465214,0.0
2026-01-19,-0.00434153400868309,-0.010512483574244391,0.00664767331434013,-0.0038910505836575737,0.002105263157894832,-0.0022151898734177333,-0.024902243259929957,-0.005800684670977607,0.005586592178770999,-0.03746253746253747
2026-01-20,-0.001780523255814015,0.0013280212483399723,-0.028930817610062887,-0.01692708333333337,0.009453781512605008,-0.0009514747859181716,-0.0029548332629801832,0.003443328550932545,0.007407407407407307,-0.035288012454592566
2026-01-21,-0.016373630373848758,-0.025198938992042508,0.03335492227979264,0.0364238410596025,-0.00624349635796051,-0.0015873015873015817,0.0012701100762066986,-0.017729482413497255,-0.007352941176470562,-0.005379236148467026
2026-01-22,-0.008141755362456093,-0.010884353741496655,0.016609213412723367,0.00383386581469658,0.008376963350785305,-0.004451510333863373,-0.0006342494714588476,-0.0028141678796700376,0.011111111111111072,0.017847485127095775
2026-01-23,-0.002283479844186087,-0.008253094910591452,-0.01602959309494456,0.007638446849140612,-0.0031152647975077885,-0.007984669434685343,-0.004865665326845847,0.002238224990268378,0.00366300366300365,0.07757704569606805
2026-01-26,0.0037397157816005944,0.004160887656033285,0.008145363408521344,-0.012002526847757378,0.01041666666666674,0.007405022537025241,0.001700680272108901,-0.006311292358481269,-0.005474452554744547,-0.0335305719921104
2026-01-27,0.0007526080476900621,-0.0013812154696132284,0.04505904288377871,0.014705882352941124,-0.01134020618556697,0.0006391818472355482,-0.0004244482173174635,-0.012898182528825575,-0.012844036697247763,-0.005102040816326592
2026-01-28,-0.014385596533160516,-0.004149377593360981,0.07433838834374074,-0.002520478890989275,0.018769551616266922,0.002235707441711865,0.0031847133757960666,-0.003167689566422438,0.003717472118959231,-0.024615384615384595
2026-01-29,0.08614554767354887,0.008333333333333304,0.010794353722668237,-0.027163613392293118,0.016376663254861867,0.018483110261312996,0.009100529100529053,0.09999999999999987,0.014814814814814836,0.002103049421661396
2026-01-30,-0.025540439028461703,-0.0013774104683195176,0.0238225629791895,-0.0012987012987013546,-0.007049345417925457,-0.01533166458072599,-0.011954697986577112,-0.05208991604224966,0.010948905109488871,-0.04512067156348376
