date,600519.SH,601398.SH,600036.SH,000001.SH,510300.SH
2014-03-24,109.89315498,1.77925566,5.91419424,2066.279,
2014-03-25,107.01895722,1.76872752,5.88414244,2067.311,
2014-03-26,101.68116138,1.7897838,5.8901528,2063.67,
2014-03-27,101.14866492,1.77925566,5.88414244,2046.588,
2014-03-28,97.92802368,1.82136822,5.92621496,2041.712,
2014-03-31,99.2496414,1.81610415,5.90217352,2033.306,
2014-04-01,104.24740938,1.81610415,5.93823568,2047.46,
2014-04-02,106.26832968,1.81084008,5.99232892,2058.988,
2014-04-03,106.05661422,1.80031194,5.93823568,2043.702,
2014-04-04,105.25466172,1.80557601,5.9803082,2058.831,
2014-04-08,105.56261148,1.8424245,6.15460864,2098.284,
2014-04-09,104.7991527,1.83189636,6.11854648,2105.237,
2014-04-10,108.75117462,1.86874485,6.25678476,2134.3,
2014-04-11,112.96623696,1.85295264,6.24476404,2130.542,
2014-04-14,111.86275032,1.8424245,6.19668116,2131.539,
2014-04-15,111.94615338,1.82136822,6.04642216,2101.601,
2014-04-16,109.71993324,1.8424245,6.07647396,2105.122,
2014-04-17,112.4016624,1.83189636,6.06445324,2098.885,
2014-04-18,112.47223422,1.82663229,6.01637036,2097.748,
2014-04-21,110.3807421,1.81084008,5.91419424,2065.826,
2014-04-22,110.43206706,1.81610415,5.97429784,2072.831,
2014-04-23,112.95340572,1.81084008,5.96828748,2067.382,
2014-04-24,112.76093712,1.80031194,6.00434964,2057.033,
2014-04-25,105.65884578,1.81610415,6.05243252,2036.519,
2014-04-28,104.43987798,1.82136822,6.04642216,2003.487,
2014-04-29,104.95312758,1.81610415,6.07647396,2020.341,
2014-04-30,105.13918056,1.81084008,6.02839108,2026.358,
2014-05-05,102.8103105,1.80031194,5.97429784,2027.353,
2014-05-06,103.15675398,1.7897838,5.93222532,2028.038,
2014-05-07,103.07335092,1.80031194,5.92621496,2010.083,
2014-05-08,103.07976654,1.80557601,5.94424604,2015.274,
2014-05-09,103.04768844,1.81610415,5.95626676,2011.135,
2014-05-12,103.23374142,1.83189636,6.02839108,2052.871,
2014-05-13,103.12467588,1.82136822,6.00434964,2050.728,
2014-05-14,99.61533174,1.81610415,6.00434964,2047.91,
2014-05-15,100.1799063,1.82663229,5.99833928,2024.974,
2014-05-16,99.54475992,1.83189636,6.02839108,2026.504,
2014-05-19,94.93834476,1.82136822,5.92621496,2005.183,
2014-05-20,93.01365876,1.82663229,5.93823568,2008.119,
2014-05-21,96.875862,1.83716043,5.9803082,2024.951,
2014-05-22,96.2663781,1.8424245,5.98631856,2021.285,
2014-05-23,97.7098926,1.85295264,6.05243252,2034.569,
2014-05-26,98.52467634,1.84768857,6.05844288,2041.476,
2014-05-27,98.2872984,1.85821671,6.07647396,2034.565,
2014-05-28,98.76205428,1.87927299,6.1305672,2050.228,
2014-05-29,98.98660098,1.87927299,6.1005154,2040.595,
2014-05-30,98.30012964,1.87400892,6.1005154,2039.212,
2014-06-03,98.01142674,1.88453706,6.11854648,2038.305,
2014-06-04,96.9720963,1.87927299,6.0704636,2024.834,
2014-06-05,99.29455074,1.91085741,6.10652576,2040.878,
2014-06-06,98.53750758,1.90032927,6.01036,2029.956,
2014-06-09,98.30654526,1.92664962,6.01036,2030.502,
2014-06-10,99.3137976,1.96349811,6.1005154,2052.532,
2014-06-11,98.76205428,1.95823404,6.08248432,2054.948,
2014-06-12,97.92160806,1.95296997,6.05243252,2051.713,
2014-06-13,98.03708922,1.96876218,6.14258792,2070.715,
2014-06-16,99.07000404,1.98981846,6.24476404,2085.983,
2014-06-17,98.28088278,1.96349811,6.20269152,2066.698,
2014-06-18,98.53109196,1.96876218,6.160619,2055.519,
2014-06-19,97.98576426,1.95296997,6.12455684,2023.735,
2014-06-20,98.27446716,1.9529691,6.13657756,2026.674,
2014-06-23,100.28255622,1.93032598,6.0704636,2024.365,
2014-06-24,104.94029634,1.93598676,6.11854648,2033.931,
2014-06-25,103.13481321,1.91334364,6.09450504,2025.502,
2014-06-26,102.70698828,1.91900442,6.15460864,2038.677,
2014-06-27,101.79332826,1.91900442,6.11854648,2036.51,
2014-06-30,102.95353146,1.91900442,6.15460864,2048.327,
2014-07-01,102.80125479,1.91900442,6.14859828,2050.381,
2014-07-02,103.02604416,1.93032598,6.16662936,2059.418,
2014-07-03,103.88169402,1.93598676,6.21471224,2063.229,
2014-07-04,103.92520164,1.93598676,6.21471224,2059.375,
2014-07-07,104.53430832,1.9529691,6.20269152,2059.927,
2014-07-08,103.09855686,1.96429066,6.23274332,2064.021,
2014-07-09,102.41693748,1.93598676,6.15460864,2038.612,
2014-07-10,102.27191208,1.9529691,6.16662936,2038.342,
2014-07-11,102.87376749,1.94730832,6.19860579,2046.961,
2014-07-14,108.60227079,1.9529691,6.23698725,2066.646,
2014-07-15,111.53178387,1.96429066,6.25617798,2070.357,
2014-07-16,112.08288039,1.95862988,6.26257489,2067.276,
2014-07-17,111.48827625,1.9529691,6.23059034,2055.591,
2014-07-18,116.73094446,1.9529691,6.26257489,2059.067,
2014-07-21,116.73094446,1.93598676,6.27536871,2054.479,
2014-07-22,118.3407264,1.94164754,6.38411618,2075.481,
2014-07-23,118.84106403,1.94730832,6.44168837,2078.489,
2014-07-24,118.58001831,1.96995144,6.61440494,2105.062,
2014-07-25,118.83381276,1.99259456,6.71035859,2126.614,
2014-07-28,119.10210975,2.0378808,7.01741027,2177.948,
2014-07-29,116.78895462,2.03222002,7.05579173,2183.192,
2014-07-30,114.93988077,2.02089846,7.03020409,2181.243,
2014-07-31,116.21610429,2.0378808,7.08137937,2201.562,
2014-08-01,118.18119846,2.03222002,7.04939482,2185.303,
2014-08-04,119.2108788,2.04354158,7.19652375,2223.331,
2014-08-05,120.55236375,2.03222002,7.15174538,2219.945,
2014-08-06,118.42774164,2.02655924,7.02380718,2217.465,
2014-08-07,116.4553962,1.99259456,6.87028134,2187.669,
2014-08-08,117.57209178,1.98693378,6.92785353,2194.425,
2014-08-11,118.24645989,2.01523768,7.08777628,2224.654,
2014-08-12,117.49957908,1.99825534,6.97902881,2221.595,
2014-08-13,117.82588623,1.98693378,6.92785353,2222.877,
2014-08-14,117.07900542,1.98693378,6.87028134,2206.466,
2014-08-15,117.13701558,1.99259456,6.90226589,2226.734,
2014-08-18,115.83903825,1.98693378,6.9086628,2239.466,
2014-08-19,115.06315236,1.99259456,6.89586898,2245.33,
2014-08-20,117.470574,1.99259456,6.85748752,2240.211,
2014-08-21,115.99856619,1.981273,6.7807246,2230.458,
2014-08-22,115.49097729,1.98693378,6.85109061,2240.812,
2014-08-25,115.11391125,1.981273,6.76793078,2229.274,
2014-08-26,114.36703044,1.97561222,6.7807246,2207.106,
2014-08-27,113.38810899,1.97561222,6.76153387,2209.465,
2014-08-28,113.13431454,1.94730832,6.69756477,2195.818,
2014-08-29,114.73684521,1.95862988,6.75513696,2217.2,
2014-09-01,114.89637315,1.96995144,6.74234314,2235.511,
2014-09-02,117.87664512,1.99259456,6.83829679,2266.046,
2014-09-03,119.51543214,2.0095769,6.89586898,2288.627,
2014-09-04,119.68946262,2.03222002,6.92785353,2306.862,
2014-09-05,121.46602377,2.04354158,6.99182263,2326.432,
2014-09-09,118.97883816,2.03222002,6.9086628,2326.527,
2014-09-10,118.85556657,2.01523768,6.85109061,2318.305,
2014-09-11,117.45607146,2.0095769,6.79991533,2311.679,
2014-09-12,117.79688115,2.02089846,6.83829679,2331.95,
2014-09-15,115.59249507,2.02089846,6.79351842,2339.14,
2014-09-16,114.17849742,2.0095769,6.76793078,2296.555,
2014-09-17,114.73684521,2.01523768,6.76793078,2307.893,
2014-09-18,115.47647475,2.01523768,6.76153387,2315.928,
2014-09-19,116.63667795,2.01523768,6.79351842,2329.451,
2014-09-22,113.80143138,1.97561222,6.62719876,2289.866,
2014-09-23,114.19299996,1.981273,6.64638949,2309.718,
2014-09-24,116.15809413,2.00391612,6.76153387,2343.575,
2014-09-25,117.60834813,2.0095769,6.7167555,2345.103,
2014-09-26,117.69536337,2.0095769,6.68477095,2347.718,
2014-09-29,117.81138369,1.99259456,6.6527864,2357.711,
2014-09-30,117.56484051,1.99825534,6.64638949,2363.87,
2014-10-08,116.54966271,1.99825534,6.68477095,2382.794,
2014-10-09,116.02757127,1.99259456,6.68477095,2389.371,
2014-10-10,115.30969554,1.98693378,6.69756477,2374.54,
2014-10-13,113.1923247,1.96995144,6.66558022,2366.009,
2014-10-14,112.32942357,1.96995144,6.62719876,2359.475,
2014-10-15,114.07697964,1.981273,6.66558022,2373.67,
2014-10-16,114.07697964,1.99259456,6.64638949,2356.499,
2014-10-17,114.84561426,1.99259456,6.63359567,2341.184,
2014-10-20,113.78692884,1.99259456,6.64638949,2356.728,
2014-10-21,114.90362442,1.98693378,6.63359567,2339.657,
2014-10-22,115.35320316,1.981273,6.62719876,2326.553,
2014-10-23,115.33144935,1.99259456,6.64638949,2302.418,
2014-10-24,115.20817776,1.99259456,6.62719876,2302.28,
2014-10-27,114.2075025,1.97561222,6.49926056,2290.437,
2014-10-28,115.10665998,1.99259456,6.57602348,2337.871,
2014-10-29,114.7876041,2.00391612,6.63999258,2373.03,
2014-10-30,112.69923834,2.03222002,6.69756477,2391.076,
2014-10-31,113.61289836,2.07184548,6.9086628,2420.178,
2014-11-03,112.81525866,2.05486314,6.83829679,2430.032,
2014-11-04,109.77697653,2.06052392,6.7807246,2430.677,
2014-11-05,105.97731105,2.02655924,6.72315241,2419.254,
2014-11-06,106.70243805,2.02089846,6.74874005,2425.864,
2014-11-07,107.34780108,2.02089846,6.76153387,2418.171,
2014-11-10,111.50277879,2.07750626,6.88307516,2473.673,
2014-11-11,111.19822545,2.15675718,7.04939482,2469.673,
2014-11-12,110.86466703,2.12845328,7.03020409,2494.476,
2014-11-13,109.91475066,2.12845328,7.01741027,2485.606,
2014-11-14,114.05522583,2.13977484,6.98542572,2478.824,
2014-11-17,116.05657635,2.1227925,6.9086628,2474.009,
2014-11-18,112.86601755,2.10581016,6.79991533,2456.366,
2014-11-19,110.99518989,2.08882782,6.80631224,2450.986,
2014-11-20,109.26213636,2.08316704,6.77432769,2452.66,
2014-11-21,111.03869751,2.11147094,6.9086628,2486.791,
2014-11-24,111.63330165,2.11147094,6.94704426,2532.879,
2014-11-25,112.13363928,2.13411406,7.10696701,2567.597,
2014-11-26,113.08355565,2.16241796,7.24769903,2604.345,
2014-11-27,113.61289836,2.16807874,7.2924774,2630.486,
2014-11-28,113.00379168,2.28695512,7.77224565,2682.835,
2014-12-01,116.06382762,2.26997278,7.74665801,2680.155,
2014-12-02,116.84696478,2.36620604,8.1240757,2763.545,
2014-12-03,119.52268341,2.3209198,8.09209115,2779.525,
2014-12-04,126.26636451,2.41715306,8.72538524,2899.456,
2014-12-05,123.93870684,2.59829802,8.92368945,2937.647,
2014-12-08,125.42521719,2.62094114,8.93008636,3020.258,
2014-12-09,125.34545322,2.3775276,8.34157064,2856.269,
2014-12-10,130.46484984,2.4341354,9.03243692,2940.006,
2014-12-11,127.54258803,2.3775276,9.10919984,2925.743,
2014-12-12,128.05017693,2.38318838,8.89810181,2938.173,
2014-12-15,133.45237308,2.33790214,8.71259142,2953.421,
2014-12-16,130.97969001,2.4058315,9.0836122,3021.518,
2014-12-17,129.84849189,2.53036866,9.6593341,3061.02,
2014-12-18,130.04427618,2.4624393,9.42264843,3057.521,
2014-12-19,131.11746414,2.49640398,9.54418972,3108.596,
2014-12-22,133.4958807,2.66622738,9.83205067,3127.445,
2014-12-23,136.94748522,2.53602944,9.61455573,3032.612,
2014-12-24,132.74174862,2.45111774,9.1475813,2972.532,
2014-12-25,134.75035041,2.52470788,9.44183916,3072.536,
2014-12-26,136.01207139,2.61528036,9.81285994,3157.603,
2014-12-29,133.04630196,2.60961958,9.78087539,3168.016,
2014-12-30,135.48272868,2.66622738,10.03035488,3165.815,
2014-12-31,137.49858174,2.75679986,10.61247369,3234.677,
2015-01-05,146.85272004,2.86435468,10.67004588,3350.519,
2015-01-06,143.45187441,2.8869978,10.50372622,3351.446,
2015-01-07,139.90600338,2.85303312,10.33740656,3373.954,
2015-01-08,139.05035352,2.73415674,9.95998887,3293.456,
2015-01-09,137.99891937,2.76246064,10.04954561,3285.412,
2015-01-12,135.18542661,2.72849596,9.9791796,3229.316,
2015-01-13,134.06147976,2.72849596,9.87043213,3235.301,
2015-01-14,132.82876386,2.76812142,10.04954561,3222.437,
2015-01-15,134.92438089,2.88133702,10.35020038,3336.455,
2015-01-16,134.95338597,2.9153017,10.38858184,3376.495,
2015-01-19,127.24528596,2.62660192,9.35867933,3116.351,
2015-01-20,129.13061616,2.62660192,9.36507624,3173.052,
2015-01-21,132.23415972,2.78510376,9.7872723,3323.611,
2015-01-22,131.41476621,2.76246064,9.67852483,3343.344,
2015-01-23,131.26248954,2.81906844,9.70411247,3351.764,
2015-01-26,132.5532156,2.79076454,9.61455573,3383.182,
2015-01-27,130.60262397,2.70585284,9.40985461,3352.96,
2015-01-28,128.68828869,2.65490582,9.29471023,3305.738,
2015-01-29,127.73112105,2.58131568,9.19235967,3262.305,
2015-01-30,128.47800186,2.56999412,9.17316894,3210.363,
2015-02-02,126.76670214,2.49640398,9.01324619,3128.3,
2015-02-03,129.34090299,2.547351,9.32029787,3204.907,
2015-02-04,128.52876075,2.49640398,9.1475813,3174.126,
2015-02-05,126.20835435,2.4907432,9.16037512,3136.531,
2015-02-06,126.6071742,2.4341354,9.11559675,3075.907,
2015-02-09,133.6409061,2.4341354,9.21794731,3095.124,
2015-02-10,132.61122576,2.46810008,9.37787006,3141.593,
2015-02-11,132.80701005,2.45111774,9.36507624,3157.704,
2015-02-12,133.11156339,2.45677852,9.32029787,3173.416,
2015-02-13,132.32842623,2.51338632,9.35867933,3203.827,
2015-02-16,132.92303037,2.50206476,9.24993186,3222.363,
2015-02-17,132.13264194,2.54169022,9.28831332,3246.906,
2015-02-25,133.39436292,2.54169022,9.1475813,3228.843,
2015-02-26,135.33770328,2.59829802,9.38426697,3298.359,
2015-02-27,138.53551335,2.59263724,9.4034577,3310.303,
2015-03-02,138.30347271,2.58697646,9.32029787,3336.285,
2015-03-03,134.83736565,2.4907432,9.06442147,3263.052,
2015-03-04,135.73652313,2.47942164,9.09000911,3279.533,
2015-03-05,134.52556104,2.43979618,8.89810181,3248.476,
2015-03-06,133.14781974,2.45677852,8.98765855,3241.187,
2015-03-09,138.90532812,2.55867256,9.39066388,3302.408,
2015-03-10,136.20060441,2.50206476,9.14118439,3286.068,
2015-03-11,139.20988146,2.52470788,9.24353495,3290.9,
2015-03-12,139.76822925,2.58697646,9.67852483,3349.323,
2015-03-13,137.70886857,2.58697646,9.6593341,3372.911,
2015-03-16,140.50060752,2.6039588,9.82565376,3449.305,
2015-03-17,142.68323979,2.62094114,9.85763831,3502.847,
2015-03-18,144.62658015,2.67754894,10.06873634,3577.301,
2015-03-19,141.60280056,2.65490582,10.03035488,3582.271,
2015-03-20,140.05828005,2.67188816,10.03675179,3617.318,
2015-03-23,141.45777516,2.70585284,10.10072089,3687.728,
2015-03-24,141.90010263,2.7171744,9.95359196,3691.41,
2015-03-25,139.78998306,2.65490582,9.69771556,3660.727,
2015-03-26,143.98121712,2.67188816,9.73609702,3682.095,
2015-03-27,141.07345785,2.66622738,9.76168466,3691.096,
2015-03-30,142.68323979,2.78510376,10.06873634,3786.568,
2015-03-31,142.09588692,2.75113908,9.95998887,3747.899,
2015-04-01,141.64630818,2.76812142,10.06233943,3810.294,
2015-04-02,141.09521166,2.7454783,10.01756106,3825.784,
2015-04-03,142.71224487,2.75679986,10.01756106,3863.929,
2015-04-07,145.51123509,2.83039,10.01756106,3961.378,
2015-04-08,148.2884715,2.85303312,10.01756106,3994.811,
2015-04-09,145.0254,2.84737234,10.01756106,3957.534,
2015-04-10,145.18492794,2.8869978,10.01756106,4034.31,
2015-04-13,147.8533953,3.01153496,11.02187593,4121.715,
2015-04-14,149.376162,2.97757028,11.18179868,4135.565,
2015-04-15,149.1586239,3.07380354,11.43127817,4084.163,
2015-04-16,164.07448629,3.18135836,12.03258771,4194.823,
2015-04-17,168.63553512,3.19267992,11.71913912,4287.296,
2015-04-20,169.70147181,3.06814276,11.39289671,4217.077,
2015-04-21,186.66944361,3.07946432,11.62318547,4293.623,
2015-04-22,191.35376403,3.12475056,11.77671131,4398.495,
2015-04-23,185.66151708,3.10210744,11.62318547,4414.508,
2015-04-24,187.43807823,3.01719574,11.3225307,4393.686,
2015-04-27,185.48023533,3.113429,11.79590204,4527.396,
2015-04-28,179.75173203,3.19267992,11.74472676,4476.214,
2015-04-29,181.12222206,3.13041134,11.82148968,4476.62,
2015-04-30,182.89878321,3.06248198,11.65517002,4441.655,
2015-05-04,184.88563119,3.05116042,11.61678856,4480.464,
2015-05-05,174.71935065,2.90964092,11.16260795,4298.707,
2015-05-06,175.97382036,2.90398014,11.22018014,4229.266,
2015-05-07,177.60535611,2.87567624,11.31613379,4112.214,
2015-05-08,184.30552959,2.9153017,11.3225307,4205.917,
2015-05-11,186.67669488,2.9436056,11.45686581,4333.584,
2015-05-12,184.48681134,2.93794482,11.36730907,4401.219,
2015-05-13,185.9225628,2.92096248,11.22018014,4375.76,
2015-05-14,182.30417907,2.90398014,11.18819559,4378.312,
2015-05-15,177.77938659,2.87567624,10.97709756,4308.691,
2015-05-18,174.85712478,2.83039,10.77879335,4283.491,
2015-05-19,181.31075508,2.90964092,11.27775233,4417.552,
2015-05-20,184.14600165,2.9153017,11.54002564,4446.288,
2015-05-21,187.51059093,2.9436056,11.61678856,4529.421,
2015-05-22,200.03353422,3.01719574,11.9622217,4657.596,
2015-05-25,207.98817741,3.07946432,12.29486102,4813.797,
2015-05-26,207.05276358,3.07946432,12.2820672,4910.897,
2015-05-27,200.7876663,3.03983886,12.19890737,4941.714,
2015-05-28,189.33791097,2.8869978,11.46326272,4620.266,
2015-05-29,191.31025641,2.87001546,11.55921637,4611.744,
2015-06-01,196.84297542,2.96058794,12.04538153,4828.738,
2015-06-02,193.33336074,2.9436056,12.12214445,4910.527,
2015-06-03,190.55612433,2.9436056,12.44198995,4909.978,
2015-06-04,187.23504267,3.02285652,13.07528404,4947.102,
2015-06-05,184.06623768,3.01153496,12.78742309,5023.096,
2015-06-08,191.89760928,3.18701914,13.51667083,5131.881,
2015-06-09,187.82964681,3.12475056,13.32476353,5113.534,
2015-06-10,189.29440335,3.07380354,13.09447477,5106.036,
2015-06-11,188.57652762,3.06814276,13.02410876,5121.592,
2015-06-12,192.883782,3.07946432,12.99212421,5166.35,
2015-06-15,189.17838303,3.01153496,12.4739745,5062.993,
2015-06-16,184.14600165,2.96058794,12.33963939,4887.432,
2015-06-17,184.97264643,2.99455262,12.42919613,4967.898,
2015-06-18,176.90923419,2.89265858,12.01979389,4785.356,
2015-06-19,170.62963437,2.81340766,11.514438,4478.364,
2015-06-23,182.91328575,2.93228404,12.07096917,4576.492,
2015-06-24,189.41042367,2.95492716,12.10935063,4690.15,
2015-06-25,182.57972733,2.9153017,11.79590204,4527.779,
2015-06-26,175.80704115,2.81906844,11.1306234,4192.874,
2015-06-29,178.84532328,2.87001546,11.14981413,4053.031,
2015-06-30,186.82897155,2.98889184,11.97501552,4277.222,
2015-07-01,186.71295123,2.90964092,11.64877311,4053.7,
2015-07-02,188.7505581,3.07946432,11.93023715,3912.767,
2015-07-03,181.14397587,3.00587418,11.68474569,3686.915,
2015-07-06,184.21126308,3.27759162,12.48761578,3775.912,
2015-07-07,177.06151086,3.40205782,13.40992109,3727.125,
2015-07-08,171.75358122,3.24203071,12.21556889,3507.192,
2015-07-09,187.03925838,3.30722694,12.607051,3709.33,
2015-07-10,192.58647993,3.28351922,12.60041571,3877.803,
2015-07-13,186.90148425,3.12349211,12.14921599,3970.388,
2015-07-14,180.59287935,3.05236895,11.85726323,3924.487,
2015-07-15,182.19541002,3.12349211,12.26201592,3805.703,
2015-07-16,182.43470193,3.09385746,12.04305135,3823.176,
2015-07-17,185.31623382,3.08793053,12.18239244,3957.352,
2015-07-20,182.73484338,3.06422281,12.23547476,3992.11,
2015-07-21,179.93427828,3.05236895,11.99660432,4017.675,
2015-07-22,176.25701454,3.03458816,11.84399265,4026.045,
2015-07-23,178.21335132,3.05236895,11.90371026,4123.923,
2015-07-24,177.94547118,3.0227343,11.8771691,4070.908,
2015-07-27,163.58547216,2.85678026,11.0809343,3725.558,
2015-07-28,167.08414914,2.86270719,11.30653416,3663.002,
2015-07-29,168.63460692,2.88048798,11.38615764,3789.168,
2015-07-30,167.18967768,2.83899947,11.26672242,3705.766,
2015-07-31,167.89590714,2.86270719,11.4790517,3663.726,
2015-08-03,170.11200648,2.88641491,12.00323961,3622.905,
2015-08-04,172.06834326,2.88641491,12.04305135,3756.545,
2015-08-05,168.18814002,2.85678026,11.88380439,3694.573,
2015-08-06,166.37791968,2.85085333,12.02314548,3661.539,
2015-08-07,167.97708294,2.86863412,12.13594541,3744.205,
2015-08-10,172.3362234,2.91604956,12.35490998,3928.415,
2015-08-11,171.0779985,2.88641491,12.0762278,3927.908,
2015-08-12,170.03894826,2.8449264,11.8771691,3886.32,
2015-08-13,170.07141858,2.83899947,11.84399265,3954.556,
2015-08-14,170.45294484,2.82714561,11.77100446,3965.335,
2015-08-17,167.40073476,2.79158403,11.49895757,3993.668,
2015-08-18,163.21206348,2.74416859,11.1472872,3748.164,
2015-08-19,163.66664796,2.70860701,11.36625177,3794.109,
2015-08-20,158.34963306,2.69675315,11.15392249,3664.291,
2015-08-21,151.25486814,2.69082622,10.97476966,3507.744,
2015-08-24,137.70662712,2.4300413,9.93966442,3209.905,
2015-08-25,143.34834522,2.30557577,9.76051159,2964.967,
2015-08-26,149.26606104,2.40040665,10.67618161,2927.288,
2015-08-27,159.97314906,2.51301832,11.69801627,3083.591,
2015-08-28,156.3851787,2.50709139,11.4790517,3232.35,
2015-08-31,158.59316046,2.48338367,11.31316945,3205.986,
2015-09-01,157.78140246,2.6671185,11.17382836,3166.624,
2015-09-02,157.97622438,2.93383035,11.12738133,3160.167,
2015-09-07,153.18685218,2.67897236,10.72262864,3080.42,
2015-09-08,153.68202456,2.6671185,11.04775785,3170.452,
2015-09-09,155.74388988,2.6671185,11.11411075,3243.089,
2015-09-10,156.83976318,2.64933771,11.47241641,3197.893,
2015-09-11,156.59623578,2.62562999,11.35961648,3200.234,
2015-09-14,164.40534774,2.67897236,12.17575715,3114.798,
2015-09-15,163.975116,2.69082622,11.95015729,3005.172,
2015-09-16,166.0450989,2.68489929,11.86389852,3152.263,
2015-09-17,160.728084,2.67897236,11.65156924,3086.061,
2015-09-18,161.88889794,2.63748385,11.75109859,3097.917,
2015-09-21,161.7833694,2.61970306,11.65820453,3156.54,
2015-09-22,161.75901666,2.63155692,11.91698084,3185.619,
2015-09-23,158.06551776,2.59006841,11.76436917,3115.888,
2015-09-24,157.481052,2.59006841,11.62502808,3142.687,
2015-09-25,157.04270268,2.63748385,11.75773388,3092.347,
2015-09-28,155.35424604,2.59599534,11.61839279,3100.756,
2015-09-29,154.37201886,2.56043376,11.57194576,3038.137,
2015-09-30,154.48566498,2.56043376,11.79091033,3052.781,
2015-10-08,160.33844016,2.59599534,11.76436917,3143.357,
2015-10-09,159.8757381,2.63155692,11.91698084,3183.152,
2015-10-12,160.80114222,2.67304543,12.06959251,3287.662,
2015-10-13,161.32878492,2.63748385,11.98333374,3293.23,
2015-10-14,160.59008514,2.62562999,11.84399265,3262.441,
2015-10-15,162.34348242,2.66119157,12.16912186,3338.073,
2015-10-16,162.95230092,2.6671185,12.32836882,3391.352,
2015-10-19,164.55958176,2.66119157,12.10940425,3386.7,
2015-10-20,163.95076326,2.6671185,12.08949838,3425.33,
2015-10-21,162.60324498,2.82714561,12.40135701,3320.676,
2015-10-22,164.40534774,2.75602245,12.13594541,3368.739,
2015-10-23,171.26470284,2.73231473,12.06959251,3412.434,
2015-10-26,176.74406934,2.73824166,11.98996903,3429.581,
2015-10-27,174.7309095,2.74416859,11.97006316,3434.336,
2015-10-28,172.44986952,2.73231473,11.85062794,3375.196,
2015-10-29,172.904454,2.71453394,11.81745149,3387.315,
2015-10-30,173.60256588,2.70860701,11.89707497,3382.561,
2015-11-02,172.54728048,2.67897236,11.83072207,3325.085,
2015-11-03,170.23377018,2.63748385,11.8771691,3316.695,
2015-11-04,174.51173484,2.70268008,12.18239244,3459.64,
2015-11-05,175.79431248,2.75009552,12.32173353,3522.819,
2015-11-06,177.30418236,2.75602245,12.39472172,3590.032,
2015-11-09,179.26051914,2.8449264,12.66013332,3646.881,
2015-11-10,180.51874404,2.80343789,12.36818056,3640.485,
2015-11-11,178.7085237,2.7856571,12.23547476,3650.25,
2015-11-12,178.59487758,2.75602245,12.12267483,3632.902,
2015-11-13,174.61726338,2.7263878,12.03641606,3580.839,
2015-11-16,173.53762524,2.75602245,12.0098749,3606.958,
2015-11-17,174.00844488,2.76787631,12.03641606,3604.795,
2015-11-18,174.25197228,2.77380324,12.04968664,3568.468,
2015-11-19,174.55232274,2.77380324,12.0762278,3617.062,
2015-11-20,173.48891976,2.76194938,12.04305135,3630.5,
2015-11-23,172.59598596,2.75602245,12.06959251,3610.315,
2015-11-24,171.84105102,2.75009552,11.86389852,3616.113,
2015-11-25,172.88821884,2.76194938,11.76436917,3647.93,
2015-11-26,172.77457272,2.77380324,11.63166337,3635.552,
2015-11-27,168.63460692,2.71453394,11.30653416,3436.303,
2015-11-30,173.96785698,2.73824166,11.4126988,3445.405,
2015-12-01,173.5538604,2.69675315,11.35298119,3456.309,
2015-12-02,179.86933764,2.79751096,11.88380439,3536.905,
2015-12-03,178.7491116,2.88048798,11.79754562,3584.824,
2015-12-04,174.77961498,2.77973017,11.44587525,3524.992,
2015-12-07,174.13020858,2.76194938,11.53876931,3536.927,
2015-12-08,172.04399052,2.73824166,11.55867518,3470.07,
2015-12-09,174.09773826,2.76194938,11.53876931,3472.439,
2015-12-10,172.87198368,2.73231473,11.45251054,3455.495,
2015-12-11,171.61375878,2.72046087,11.22691068,3434.581,
2015-12-14,173.7973878,2.75602245,11.31980474,3520.668,
2015-12-15,174.13020858,2.7263878,11.29989887,3510.354,
2015-12-16,173.64315378,2.72046087,11.25345184,3516.187,
2015-12-17,175.22608188,2.73824166,11.3463459,3579.999,
2015-12-18,176.05407504,2.73824166,11.62502808,3578.964,
2015-12-21,184.29341874,2.77973017,12.09613367,3642.472,
2015-12-22,182.66990274,2.76787631,12.12267483,3651.767,
2015-12-23,181.022034,2.76787631,12.06959251,3636.089,
2015-12-24,182.46696324,2.75602245,12.03641606,3612.485,
2015-12-25,182.239671,2.75602245,12.16248657,3627.914,
2015-12-28,177.87241296,2.72046087,11.83735736,3533.779,
2015-12-29,178.44876114,2.73231473,11.90371026,3563.736,
2015-12-30,177.66135588,2.73231473,12.11603954,3572.876,
2015-12-31,177.11747802,2.71453394,11.93688671,3539.182,
2016-01-04,170.48541516,2.63748385,11.46578112,3296.258,
2016-01-05,172.75833756,2.64933771,11.43260467,3287.711,
2016-01-06,172.23881244,2.67304543,11.48568699,3361.84,
2016-01-07,164.16182034,2.62562999,11.06102843,3125.002,
2016-01-08,166.11003954,2.64341078,11.15392249,3186.412,
2016-01-11,162.23795388,2.56043376,10.64300516,3016.704,
2016-01-12,159.74585682,2.56043376,10.60319342,3022.861,
2016-01-13,162.17301324,2.5485799,10.53020523,2949.597,
2016-01-14,166.26427356,2.55450683,10.54347581,3007.649,
2016-01-15,161.539842,2.50709139,10.27142892,2900.97,
2016-01-18,161.88889794,2.48338367,10.23161718,2913.837,
2016-01-19,170.66400192,2.51894525,10.42404059,3007.739,
2016-01-20,164.23487856,2.50116446,10.29797008,2976.694,
2016-01-21,162.56265708,2.47745674,10.1519937,2880.482,
